,brand,ram_gb,storage_gb,expandable_storage,battery_type,battery_mah,rear_camera_mp,front_camera_mp,rear_camera_count,rating,reviews,price,display_inch,processor_family,warranty_months
649,OPPO,8 GB RAM,128 GB ROM,,standard battery,3765.0,48,,1,,,29950,6.4,,12.0
650,Lava,1 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-polymer battery,4120.0,8,5.0,1,3.9,7.0,5499,6.1,Unisoc,12.0
651,Panasonic,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,standard battery,4010.0,15,13.0,2,4.1,714.0,5699,6.22,Mediatek,
652,Samsung,8 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,3800.0,47,24.0,4,4.4,68.0,39000,6.3,Snapdragon,12.0
653,Yu,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,polymer battery,4000.0,13,5.0,1,4.1,8190.0,4999,5.45,Other,12.0
654,Yu,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,polymer battery,4000.0,13,5.0,1,4.1,8190.0,4999,5.45,Other,12.0
655,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,1550.0,5,0.0,1,3.5,15.0,3499,4.0,Other,12.0
656,Samsung,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,lithium-ion battery,4000.0,21,16.0,2,4.4,1422.0,18000,6.4,Exynos,
657,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,53,13.0,2,4.4,33528.0,11999,6.3,Snapdragon,
658,Itel,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,4000.0,13,2.0,2,4.0,38.0,3990,5.45,,12.0
659,OPPO,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,4230.0,15,8.0,2,4.3,336.0,13750,6.2,Mediatek,12.0
660,Samsung,4 GB RAM,64 GB ROM,,li-ion battery,4000.0,38,16.0,3,4.3,298.0,18900,6.4,Exynos,12.0
661,Panasonic,1 GB RAM,16 GB ROM,Expandable Upto 128 GB,lithium ion battery,2200.0,8,5.0,1,3.9,293.0,3999,5.0,Mediatek,12.0
662,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,standard battery,5000.0,12,8.0,1,4.3,10076.0,7499,6.22,Snapdragon,12.0
663,InFocus,2 GB RAM,16 GB ROM,,standard battery,2600.0,13,8.0,1,3.9,66.0,7500,5.5,Other,12.0
664,Redmi,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,48,,1,,,17498,6.53,Mediatek,12.0
665,Redmi,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,48,,1,,,17198,6.53,Mediatek,12.0
666,Redmi,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,48,,1,,,17498,6.53,Mediatek,12.0
667,Micromax,512 MB RAM,4 GB ROM,,standard battery,1200.0,4,,1,2.9,27.0,2399,3.5,,12.0
668,Tecno,3 GB RAM,32 GB ROM,,standard battery,4000.0,13,,1,4.4,9.0,6399,6.0,,12.0
669,Tecno,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3050.0,15,8.0,2,4.1,96.0,6399,5.5,,12.0
670,Coolpad,4 GB RAM,64 GB ROM,,standard battery,4000.0,13,,1,3.9,27.0,7290,6.22,,12.0
671,Realme,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,15,5.0,2,4.4,67674.0,6499,6.1,Mediatek,
672,LG,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,4050.0,39,16.0,4,4.0,20.0,13499,6.21,Other,12.0
673,Lenovo,2 GB RAM,16 GB ROM,Expandable Upto 32 GB,li-ion battery,2900.0,13,5.0,1,4.0,24533.0,9999,5.5,Mediatek,12.0
674,Lenovo,2 GB RAM,16 GB ROM,Expandable Upto 32 GB,li-ion battery,2900.0,13,5.0,1,4.0,24533.0,9999,5.5,Mediatek,12.0
675,Infinix,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-ion polymer battery,4000.0,15,13.0,2,4.2,3474.0,9999,6.19,Mediatek,12.0
676,Realme,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,4230.0,15,13.0,2,4.4,16477.0,9499,6.22,Mediatek,
677,Vivo,3 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-ion battery,3360.0,13,5.0,1,4.3,415.0,10999,6.0,Snapdragon,12.0
678,Vivo,4 GB RAM,32 GB ROM,Expandable Upto 256 GB,li-ion battery,3360.0,13,5.0,1,4.3,336.0,12950,6.0,Snapdragon,12.0
679,Samsung,6 GB RAM,128 GB ROM,,li-ion battery,4000.0,61,32.0,3,4.3,915.0,26900,6.4,Exynos,12.0
680,Samsung,6 GB RAM,128 GB ROM,,li-ion battery,4000.0,61,32.0,3,4.3,915.0,26900,6.4,Exynos,12.0
681,Samsung,8 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium ion battery,4500.0,77,32.0,3,4.3,102.0,28000,6.7,Other,12.0
682,Nokia,4 GB RAM,64 GB ROM,Expandable Upto 400 GB,standard battery,3060.0,21,16.0,2,4.3,26274.0,9499,5.8,Snapdragon,12.0
683,Samsung,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,3800.0,47,24.0,4,4.4,70.0,36000,6.3,Snapdragon,12.0
684,Honor,4 GB RAM,64 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,12,8.0,1,4.3,958.0,8990,5.2,Other,15.0
685,Micromax,2 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,3000.0,16,5.0,2,3.7,6.0,4380,5.7,,12.0
686,Comio,1 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,2200.0,8,5.0,1,3.8,27.0,4090,5.0,,15.0
687,Kenxinda,1 GB RAM,8 GB ROM,,standard battery,5000.0,5,,1,3.6,3.0,3699,5.5,,12.0
688,ZOPO,3 GB RAM,16 GB ROM,,standard battery,2500.0,8,5.0,1,3.6,12.0,3980,5.5,,12.0
689,Redmi,1 GB RAM,8 GB ROM,Expandable Upto 128 GB,li polymer battery,3000.0,8,5.0,1,4.3,13123.0,4499,5.0,Snapdragon,12.0
690,MI3,2 GB RAM,16 GB ROM,,li-ion battery,3050.0,13,2.0,1,4.4,5142.0,13999,5.0,Snapdragon,12.0
691,Samsung,2 GB RAM,32 GB ROM,Expandable Upto 512 GB,lithium-ion battery,4000.0,15,8.0,2,4.3,165.0,8980,6.2,Mediatek,12.0
692,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,li-polymer battery,4100.0,13,5.0,1,4.4,111861.0,7339,5.5,Snapdragon,12.0
693,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,63,16.0,4,4.2,107.0,12999,6.67,Snapdragon,12.0
694,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,63,16.0,4,4.2,107.0,16995,6.67,Snapdragon,12.0
695,Honor,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,3000.0,15,16.0,2,4.4,22015.0,7999,5.84,Kirin,12.0
696,Honor,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3000.0,15,16.0,2,4.3,21349.0,15999,5.84,Kirin,12.0
697,Mobiistar,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,13.0,1,3.8,57.0,8999,5.45,,12.0
698,Samsung,6 GB RAM,64 GB ROM,Expandable Upto 512 GB,lithium-ion battery,5000.0,60,13.0,4,4.2,174.0,17499,6.5,Exynos,12.0
699,Zen,1 GB RAM,8 GB ROM,,standard battery,2300.0,2,,1,3.0,6.0,2970,4.0,,12.0
700,Samsung,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,3300.0,37,24.0,3,4.4,283.0,24600,6.0,Exynos,12.0
701,Panasonic,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,standard battery,2600.0,13,5.0,1,3.9,200.0,6155,5.3,Other,12.0
702,Samsung,6 GB RAM,128 GB ROM,Expandable Upto 1 TB,lithium-ion battery,4500.0,36,32.0,3,4.4,45.0,37999,6.7,Exynos,12.0
703,Lenovo,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,3000.0,18,13.0,2,4.1,1830.0,6499,5.7,Mediatek,12.0
704,Mi,4 GB RAM,64 GB ROM,,standard battery,3010.0,32,20.0,2,4.2,2835.0,9188,5.99,Snapdragon,12.0
705,Samsung,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,lithium-ion battery,4000.0,15,8.0,2,4.3,111.0,11000,6.2,Mediatek,12.0
706,Realme,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,4045.0,21,25.0,2,4.5,14473.0,15999,6.3,Snapdragon,
707,Tecno,2 GB RAM,32 GB ROM,Expandable Upto 128 GB,li-ion battery,4000.0,8,8.0,1,4.2,33.0,5999,6.52,Mediatek,
708,Meizu,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3070.0,13,5.0,1,3.8,502.0,8999,5.2,ARM,12.0
709,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,2000.0,5,2.0,1,3.6,172.0,2999,5.0,Spreadtrum,12.0
710,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,2000.0,5,2.0,1,3.6,172.0,2999,5.0,Other,12.0
711,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,1750.0,5,0.0,1,3.5,183.0,2999,4.5,Other,12.0
712,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,1750.0,5,0.0,1,3.5,183.0,2999,4.5,Spreadtrum,12.0
713,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,1750.0,5,0.0,1,3.5,183.0,2999,4.5,Other,12.0
714,Redmi,2 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,,1,4.3,3666.0,5599,5.45,Other,12.0
715,Samsung,4 GB RAM,128 GB ROM,Expandable Upto 400 GB,standard battery,3000.0,12,8.0,1,4.4,2331.0,39900,5.8,Exynos,12.0
716,Lenovo,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,13,8.0,1,4.0,964.0,7999,5.45,Mediatek,12.0
717,Vivo,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,li-ion battery,3200.0,17,12.0,2,4.2,294.0,36990,6.28,Snapdragon,12.0
718,Samsung,8 GB RAM,256 GB ROM,,standard battery,3500.0,40,10.0,3,4.5,36.0,75000,6.3,,12.0
719,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,14,13.0,2,4.5,16498.0,14290,6.3,Snapdragon,
720,Samsung,4 GB RAM,64 GB ROM,Expandable Upto 400 GB,standard battery,3000.0,12,8.0,1,4.4,2331.0,24999,5.8,Exynos,12.0
721,Honor,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,lithium polymer battery,3400.0,15,24.0,2,4.4,6766.0,11599,6.21,Kirin,12.0
722,Honor,6 GB RAM,64 GB ROM,Expandable Upto 512 GB,lithium polymer battery,3400.0,15,24.0,2,4.4,1323.0,12199,6.21,Kirin,12.0
723,Honor,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,lithium polymer battery,3400.0,15,24.0,2,4.4,2808.0,13999,6.21,Kirin,12.0
724,Karbonn,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,1400.0,2,0.0,1,3.6,183.0,2499,4.0,Mediatek,12.0
725,Redmi,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,12,5.0,1,4.3,27670.0,6499,5.45,Snapdragon,24.0
726,OPPO,4 GB RAM,128 GB ROM,Expandable Upto 256 GB,li-polymer battery,4020.0,18,16.0,2,4.4,71.0,16490,6.53,Mediatek,12.0
727,Samsung,8 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,3400.0,28,10.0,2,4.6,175.0,57800,6.1,Exynos,12.0
728,Gionee,3 GB RAM,64 GB ROM,Expandable Upto 128 GB,li-ion polymer battery,5020.0,13,5.0,1,4.1,27.0,9499,6.0,Other,12.0
729,Alcatel,3 GB RAM,32 GB ROM,,standard battery,4000.0,16,,1,4.4,31.0,9550,6.2,,18.0
730,Micromax,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,1800.0,5,2.0,1,3.8,1314.0,3550,4.5,Spreadtrum,12.0
731,Gionee,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,li polymer battery,3550.0,15,8.0,2,4.2,66.0,6999,6.09,Other,12.0
732,OnePlus,6 GB RAM,128 GB ROM,,standard battery,3700.0,36,16.0,2,4.5,0.0,30999,6.41,,12.0
733,Itel,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,2400.0,13,2.0,2,4.1,31.0,3590,5.45,,12.0
734,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-polymer battery,2500.0,8,5.0,1,3.8,495.0,3999,5.0,Mediatek,12.0
735,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-polymer battery,2500.0,8,5.0,1,3.8,495.0,3999,5.0,Mediatek,12.0
736,Asus,6 GB RAM,64 GB ROM,Expandable Upto 2 TB,standard battery,5000.0,21,16.0,2,4.3,26353.0,11999,5.99,Snapdragon,12.0
737,Realme,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,15,5.0,2,4.4,67674.0,6499,6.1,Mediatek,
738,Honor,6 GB RAM,64 GB ROM,,standard battery,3750.0,18,16.0,2,4.5,386.0,25999,6.3,Kirin,12.0
739,Lava,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,standard battery,3380.0,8,5.0,1,4.2,44.0,5549,6.0,Mediatek,12.0
740,Ringme,2 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,2800.0,5,5.0,1,3.4,1.0,5499,5.99,Other,3.0
741,Ringme,2 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,2800.0,5,5.0,1,3.4,1.0,5499,5.99,Other,3.0
742,Itel,2 GB RAM,16 GB ROM,,standard battery,2400.0,8,,1,4.3,12.0,5090,5.45,,12.0
743,Vivo,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3260.0,15,16.0,2,4.5,2949.0,17990,6.3,Snapdragon,12.0
744,Vivo,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3260.0,15,16.0,2,4.5,2949.0,17990,6.3,Snapdragon,12.0
745,OPPO,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,3400.0,16,25.0,1,4.5,380.0,14990,6.23,Mediatek,12.0
746,Vivo,3 GB RAM,64 GB ROM,,standard battery,5000.0,13,,1,4.4,1210.0,11699,6.3,,12.0
747,Karbonn,1 GB RAM,16 GB ROM,Expandable Upto 32 GB,standard battery,4000.0,5,5.0,1,4.0,53.0,3599,5.0,Mediatek,12.0
748,POCO,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,17,20.0,2,4.5,29900.0,18999,6.18,Snapdragon,12.0
749,Intex,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,li-ion battery,2800.0,13,5.0,1,3.7,24.0,4999,5.2,Other,12.0
750,OPPO,8 GB RAM,128 GB ROM,,standard battery,3500.0,16,,1,,,22999,6.4,,12.0
751,Nokia,3 GB RAM,32 GB ROM,,standard battery,3500.0,13,,1,4.2,457.0,10999,6.0,,12.0
752,Samsung,12 GB RAM,128 GB ROM,Expandable Upto 1 TB,lithium-ion battery,5000.0,168,40.0,3,4.3,16.0,97999,6.9,Exynos,12.0
753,Gome,3 GB RAM,32 GB ROM,Expandable Upto 64 GB,standard battery,3500.0,23,,3,4.1,2.0,4990,5.99,,12.0
754,Itel,2 GB RAM,16 GB ROM,,standard battery,2400.0,5,5.0,1,3.8,5.0,4999,5.0,,12.0
755,Honor,4 GB RAM,64 GB ROM,Expandable Upto 128 GB,standard battery,3340.0,18,13.0,2,4.3,10408.0,19999,5.9,Kirin,12.0
756,OPPO,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,standard battery,4230.0,15,8.0,2,4.4,2389.0,7490,6.2,Snapdragon,12.0
757,Nokia,3 GB RAM,32 GB ROM,Expandable Upto 400 GB,standard battery,3000.0,13,5.0,1,3.9,288.0,6699,5.71,Mediatek,12.0
758,OPPO,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,standard battery,3180.0,13,8.0,1,4.2,36.0,9490,5.7,Other,12.0
759,Samsung,8 GB RAM,512 GB ROM,Expandable Upto 512 GB,lithium-ion battery,3400.0,28,10.0,2,4.6,175.0,63400,6.1,Exynos,12.0
760,Forme,3 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,2500.0,13,,1,3.6,34.0,3999,5.0,Mediatek,12.0
761,OPPO,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,3400.0,16,25.0,1,4.5,380.0,19990,6.23,Mediatek,12.0
762,Honor,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3600.0,16,8.0,2,3.9,169.0,26499,5.5,Kirin,12.0
763,Samsung,8 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,3400.0,28,10.0,2,4.6,175.0,57800,6.1,Exynos,12.0
764,Nokia,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,16,,1,4.2,3457.0,8999,5.5,Snapdragon,12.0
765,Samsung,6 GB RAM,128 GB ROM,,standard battery,5000.0,16,,1,4.3,26.0,15900,6.4,,12.0
766,Realme,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,4045.0,21,25.0,2,4.5,14473.0,15999,6.3,Snapdragon,
767,Nokia,2 GB RAM,16 GB ROM,Expandable Upto 128,standard battery,2630.0,8,8.0,1,3.9,1301.0,5290,5.0,Mediatek,12.0
768,Samsung,6 GB RAM,128 GB ROM,,standard battery,3500.0,32,,1,4.2,52.0,16489,6.3,,12.0
769,XOLO,2 GB RAM,16 GB ROM,,lithium polymer battery,2500.0,8,5.0,1,3.8,798.0,4761,5.0,Spreadtrum,12.0
770,Gionee,4 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,3100.0,13,16.0,1,4.1,102.0,6799,5.2,Snapdragon,12.0
771,Voto,2 GB RAM,16 GB ROM,,standard battery,3000.0,13,8.0,1,3.5,559.0,4199,5.0,Spreadtrum,12.0
772,Karbonn,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,1750.0,5,5.0,1,3.5,619.0,3099,4.5,,12.0
773,LG,2 GB RAM,16 GB ROM,Expandable Upto 32 GB,standard battery,2500.0,8,5.0,1,4.0,145.0,4999,5.0,Snapdragon,12.0
774,Voto,2 GB RAM,32 GB ROM,,standard battery,3000.0,13,8.0,1,3.6,96.0,5124,5.0,Spreadtrum,12.0
775,Vivo,4 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,3260.0,13,5.0,1,4.3,197.0,12950,6.22,Mediatek,12.0
776,OPPO,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,3200.0,13,16.0,1,4.3,1191.0,6490,6.0,Other,12.0
777,Samsung,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,6000.0,48,16.0,1,4.3,299.0,14399,6.4,Exynos,12.0
778,Redmi,2 GB RAM,32 GB ROM,,standard battery,4000.0,12,,1,4.3,1036.0,7999,6.26,,12.0
779,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,53,13.0,2,4.5,71691.0,10999,6.3,Snapdragon,
780,vivo,6 GB RAM,64 GB ROM,,standard battery,5000.0,16,,1,4.1,33.0,12669,6.53,,12.0
781,Yu,2 GB RAM,16 GB ROM,Expandable Upto 64 GB,lithium ion battery,2500.0,13,5.0,1,3.8,3676.0,4799,5.0,Mediatek,12.0
782,Yu,2 GB RAM,16 GB ROM,Expandable Upto 64 GB,lithium ion battery,2500.0,13,5.0,1,3.8,3676.0,5999,5.0,Mediatek,12.0
783,OPPO,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,standard battery,3180.0,13,8.0,1,4.2,36.0,7450,5.7,Other,12.0
784,Karbonn,2 GB RAM,16 GB ROM,,standard battery,2500.0,8,,1,3.7,145.0,4249,5.45,,12.0
785,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,standard battery,5000.0,12,8.0,1,4.3,10076.0,7499,6.22,Snapdragon,12.0
786,Motorola,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,4000.0,17,8.0,3,4.2,2151.0,9999,6.2,Mediatek,
787,Gionee,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,li polymer battery,3550.0,15,8.0,2,4.2,66.0,6999,6.09,Spreadtrum,12.0
788,Lenovo,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3760.0,18,8.0,2,4.1,129.0,7499,5.99,Snapdragon,12.0
789,LG,3 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,3200.0,13,2.0,1,4.6,75.0,42021,5.9,Snapdragon,12.0
790,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,53,13.0,2,4.5,71691.0,10999,6.3,Snapdragon,
791,Micromax,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,1950.0,5,0.0,1,3.8,96.0,6999,4.5,Mediatek,12.0
792,Panasonic,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,li-ion polymer battery,3000.0,13,5.0,1,4.1,648.0,5990,5.7,Other,12.0
793,Meizu,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3070.0,13,5.0,1,3.8,502.0,8999,5.2,Mediatek,12.0
794,Realme,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,4045.0,21,25.0,2,4.5,40406.0,13999,6.3,Snapdragon,
795,Realme,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,4045.0,21,25.0,2,4.5,40406.0,13999,6.3,Snapdragon,
796,Ringme,2 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,2800.0,5,5.0,1,4.3,0.0,5499,5.99,Other,3.0
797,Ringme,2 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,2800.0,5,5.0,1,4.3,0.0,5498,5.99,Other,3.0
798,ITEL,1 GB RAM,16 GB ROM,,standard battery,5050.0,8,,1,3.1,2.0,3530,5.5,,6.0
799,Samsung,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,3100.0,28,10.0,2,4.5,95.0,59000,5.8,Exynos,12.0
800,Panasonic,3 GB RAM,16 GB ROM,Expandable Upto 128 GB,li-ion polymer battery,4000.0,13,8.0,1,3.8,1634.0,4990,5.2,Mediatek,12.0
801,Asus,4 GB RAM,64 GB ROM,Expandable Upto 2 TB,standard battery,4000.0,15,8.0,2,4.3,2577.0,8999,6.26,Snapdragon,12.0
802,LG,1 GB RAM,8 GB ROM,,standard battery,2100.0,8,1.0,1,3.7,77.0,5499,4.7,,12.0
803,Lenovo,2 GB RAM,32 GB ROM,Expandable Upto 128 GB,li-polymer battery,4900.0,13,5.0,1,4.1,3277.0,15999,5.5,Snapdragon,12.0
804,Samsung,12 GB RAM,128 GB ROM,Expandable Upto 1 TB,lithium-ion battery,5000.0,168,40.0,3,4.3,16.0,97999,6.9,Exynos,12.0
805,Moto,2 GB RAM,16 GB ROM,Expandable Upto 32 GB,standard battery,4000.0,8,2.0,1,4.1,54684.0,6999,5.0,Mediatek,12.0
806,XOLO,1 GB RAM,8 GB ROM,,li-ion battery,2350.0,5,5.0,1,3.9,1929.0,3999,5.0,Other,12.0
807,XOLO,1 GB RAM,8 GB ROM,,li-ion battery,2350.0,5,5.0,1,3.9,1929.0,4099,5.0,Other,12.0
808,XOLO,1 GB RAM,8 GB ROM,,li-ion battery,2350.0,5,5.0,1,3.9,1929.0,4099,5.0,Other,12.0
809,Tecno,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3500.0,21,16.0,2,4.3,16.0,11500,6.2,,6.0
810,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li polymer battery,3080.0,17,16.0,2,4.4,1867.0,8499,5.99,Snapdragon,12.0
811,Lava,1 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-polymer battery,4120.0,8,5.0,1,3.9,7.0,5499,6.1,Unisoc,12.0
812,Itel,2 GB RAM,16 GB ROM,,standard battery,2400.0,8,5.0,1,4.3,12.0,5090,5.45,,12.0
813,Samsung,3 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-ion battery,3300.0,13,8.0,1,4.3,55351.0,11200,5.5,Exynos,12.0
814,Tecno,2 GB RAM,16 GB ROM,,standard battery,3050.0,13,,1,4.1,23.0,7999,5.45,,12.0
815,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,li polymer battery,4000.0,12,5.0,1,4.4,43588.0,8299,5.99,Snapdragon,12.0
816,Redmi,1 GB RAM,16 GB ROM,Expandable Upto 128 GB,li polymer battery,3000.0,8,5.0,1,4.3,13123.0,4999,5.0,Snapdragon,12.0
817,Mobiistar,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,,1,4.1,79.0,3990,5.3,,12.0
818,Panasonic,3 GB RAM,16 GB ROM,Expandable Upto 32 GB,standard battery,2500.0,13,5.0,1,3.9,251.0,6190,5.3,Other,12.0
819,Karbonn,512 MB RAM,4 GB ROM,Expandable Upto 32 GB,standard battery,1600.0,8,,1,3.3,8.0,6999,5.0,,12.0
820,LG,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,3000.0,16,5.0,1,3.4,6.0,13999,5.5,,12.0
821,Nokia,6 GB RAM,64 GB ROM,Expandable Upto 400 GB,standard battery,3060.0,21,16.0,2,4.1,185.0,11990,5.8,Snapdragon,12.0
822,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,2000.0,5,2.0,1,3.6,172.0,3749,5.0,Other,12.0
823,Micromax,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,2000.0,10,2.0,2,3.8,105.0,3998,5.0,,12.0
824,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,li polymer battery,4000.0,12,5.0,1,4.4,43588.0,7999,5.99,Snapdragon,12.0
825,Vivo,6 GB RAM,64 GB ROM,,standard battery,5000.0,16,,1,4.1,33.0,11998,6.53,,
826,XOLO,512 MB RAM,4 GB ROM,Expandable Upto 32 GB,standard battery,2000.0,5,0.0,1,4.1,37.0,6935,4.5,,12.0
827,OPPO,8 GB RAM,128 GB ROM,,standard battery,3500.0,16,,1,,,22999,6.4,,12.0
828,Gome,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,3100.0,13,13.0,1,3.4,3.0,9998,5.99,,6.0
829,Asus,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,13,8.0,1,4.1,17701.0,6499,5.45,Snapdragon,12.0
830,Vivo,3 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-ion battery,3360.0,13,5.0,1,4.3,415.0,10999,6.0,Snapdragon,12.0
831,Samsung,4 GB RAM,64 GB ROM,,li-ion battery,4000.0,38,16.0,3,4.3,298.0,18900,6.4,Exynos,12.0
832,Moto,4 GB RAM,64 GB ROM,Expandable Upto 128 GB,li-polymer battery,3050.0,16,8.0,1,3.9,13343.0,9999,5.5,Mediatek,12.0
